Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-gardenia-bath-treatment,,,,,,,,9,#VALUE!,20,20,Vintage,Bath_Treatment,Gardenia,250g,,,,,Vintage - Gardenia - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-ginger-blossom-bath-treatment,Vintage - Ginger blossom - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Ginger blossom",true,Size,9,#VALUE!,26,26,Vintage,Bath_Treatment,Ginger_blossom,50g,,,,,Vintage - Ginger blossom - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Ginger blossom - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-ginger-blossom-bath-treatment,,,,,,,,9,#VALUE!,26,26,Vintage,Bath_Treatment,Ginger_blossom,100g,,,,,Vintage - Ginger blossom - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-ginger-blossom-bath-treatment,,,,,,,,9,#VALUE!,26,26,Vintage,Bath_Treatment,Ginger_blossom,250g,,,,,Vintage - Ginger blossom - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-greentea-bath-treatment,Vintage - Greentea - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Greentea",true,Size,9,#VALUE!,20,20,Vintage,Bath_Treatment,Greentea,50g,,,,,Vintage - Greentea - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Greentea - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-greentea-bath-treatment,,,,,,,,9,#VALUE!,20,20,Vintage,Bath_Treatment,Greentea,100g,,,,,Vintage - Greentea - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-greentea-bath-treatment,,,,,,,,9,#VALUE!,20,20,Vintage,Bath_Treatment,Greentea,250g,,,,,Vintage - Greentea - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-hard-candy-bath-treatment,Vintage - Hard Candy - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Hard Candy",true,Size,9,#VALUE!,22,22,Vintage,Bath_Treatment,Hard_Candy,50g,,,,,Vintage - Hard Candy - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Hard Candy - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-hard-candy-bath-treatment,,,,,,,,9,#VALUE!,22,22,Vintage,Bath_Treatment,Hard_Candy,100g,,,,,Vintage - Hard Candy - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-hard-candy-bath-treatment,,,,,,,,9,#VALUE!,22,22,Vintage,Bath_Treatment,Hard_Candy,250g,,,,,Vintage - Hard Candy - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
