Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-black-pepper-bath-treatment,Vintage - Black Pepper - Bath Treatment ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Black Pepper, Product: Bath Treatment",true,Size,100g,,,,,Vintage - Black Pepper - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Black Pepper - Bath Treatment ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-black-pepper-bath-treatment,,,,,,,,250g,,,,,Vintage - Black Pepper - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-black-pepper-bath-treatment,,,,,,,,1kg,,,,,Vintage - Black Pepper - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-black-pepper-bath-treatment,,,,,,,,2kg,,,,,Vintage - Black Pepper - Bath Treatment - 2kg,2000,,0,deny,manual,52,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cade-bath-treatment,Vintage - Cade - Bath Treatment ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Cade, Product: Bath Treatment",true,Size,100g,,,,,Vintage - Cade - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Cade - Bath Treatment ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cade-bath-treatment,,,,,,,,250g,,,,,Vintage - Cade - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cade-bath-treatment,,,,,,,,1kg,,,,,Vintage - Cade - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cade-bath-treatment,,,,,,,,2kg,,,,,Vintage - Cade - Bath Treatment - 2kg,2000,,0,deny,manual,52,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cassia-bath-treatment,Vintage - Cassia - Bath Treatment ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Cassia, Product: Bath Treatment",true,Size,100g,,,,,Vintage - Cassia - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Cassia - Bath Treatment ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cassia-bath-treatment,,,,,,,,250g,,,,,Vintage - Cassia - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cassia-bath-treatment,,,,,,,,1kg,,,,,Vintage - Cassia - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cassia-bath-treatment,,,,,,,,2kg,,,,,Vintage - Cassia - Bath Treatment - 2kg,2000,,0,deny,manual,52,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cedarwood-bath-treatment,Vintage - Cedarwood - Bath Treatment ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Cedarwood, Product: Bath Treatment",true,Size,100g,,,,,Vintage - Cedarwood - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Cedarwood - Bath Treatment ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cedarwood-bath-treatment,,,,,,,,250g,,,,,Vintage - Cedarwood - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cedarwood-bath-treatment,,,,,,,,1kg,,,,,Vintage - Cedarwood - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-cedarwood-bath-treatment,,,,,,,,2kg,,,,,Vintage - Cedarwood - Bath Treatment - 2kg,2000,,0,deny,manual,52,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-champagne-bath-treatment,Vintage - Champagne - Bath Treatment ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Champagne, Product: Bath Treatment",true,Size,100g,,,,,Vintage - Champagne - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Champagne - Bath Treatment ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-champagne-bath-treatment,,,,,,,,250g,,,,,Vintage - Champagne - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-champagne-bath-treatment,,,,,,,,1kg,,,,,Vintage - Champagne - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-champagne-bath-treatment,,,,,,,,2kg,,,,,Vintage - Champagne - Bath Treatment - 2kg,2000,,0,deny,manual,52,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
